18 ==> 30,0.12
18 ==> 26,0.12
18 ==> 19,0.12
18 ==> 117,0.12
18 ==> 116,0.12
18 ==> 110,0.12
18 ==> 108,0.12
18 ==> 1,0.12
72 ==> 86,0.11
72 ==> 67,0.11
72 ==> 60,0.11
72 ==> 6,0.11
72 ==> 34,0.11
72 ==> 26,0.11
72 ==> 19,0.11
72 ==> 117,0.11
72 ==> 111,0.11
72 ==> 110,0.11
56 ==> 91,0.11
56 ==> 86,0.11
56 ==> 72,0.11
56 ==> 6,0.11
56 ==> 44,0.11
56 ==> 32,0.11
56 ==> 30,0.11
56 ==> 117,0.11
56 ==> 116,0.11
56 ==> 110,0.11
56 ==> 108,0.11
56 ==> 102,0.11
56 ==> 1,0.11
16 ==> 86,0.11
16 ==> 60,0.11
16 ==> 56,0.11
16 ==> 34,0.11
16 ==> 19,0.11
16 ==> 18,0.11
16 ==> 117,0.11
16 ==> 111,0.11
16 ==> 108,0.11
14 ==> 99,0.11
14 ==> 91,0.11
14 ==> 86,0.11
14 ==> 72,0.11
14 ==> 6,0.11
14 ==> 30,0.11
14 ==> 28,0.11
14 ==> 26,0.11
14 ==> 16,0.11
14 ==> 116,0.11
14 ==> 110,0.11
14 ==> 108,0.11
14 ==> 102,0.11
14 ==> 1,0.11
116 ==> 86,0.11
116 ==> 60,0.11
116 ==> 6,0.11
116 ==> 49,0.11
116 ==> 34,0.11
116 ==> 30,0.11
116 ==> 19,0.11
116 ==> 117,0.11
116 ==> 111,0.11
116 ==> 110,0.11
116 ==> 108,0.11
116 ==> 1,0.11
102 ==> 86,0.11
102 ==> 67,0.11
102 ==> 6,0.11
102 ==> 34,0.11
102 ==> 30,0.11
102 ==> 19,0.11
102 ==> 18,0.11
102 ==> 117,0.11
102 ==> 111,0.11
110 ==> 72,0.1
110 ==> 6,0.1
110 ==> 30,0.1
110 ==> 19,0.1
110 ==> 117,0.1
110 ==> 116,0.1
110 ==> 108,0.1
1 ==> 60,0.1
1 ==> 6,0.1
1 ==> 30,0.1
1 ==> 19,0.1
1 ==> 117,0.1
1 ==> 116,0.1
1 ==> 108,0.1
1 ==> 101,0.1
6 ==> 91,0.08
6 ==> 78,0.08
6 ==> 72,0.08
6 ==> 49,0.08
6 ==> 48,0.08
6 ==> 4,0.08
6 ==> 19,0.08
6 ==> 116,0.08
6 ==> 110,0.08
6 ==> 108,0.08
6 ==> 102,0.08
6 ==> 1,0.08
30 ==> 99,0.08
30 ==> 91,0.08
30 ==> 86,0.08
30 ==> 49,0.08
30 ==> 44,0.08
30 ==> 32,0.08
30 ==> 116,0.08
30 ==> 115,0.08
30 ==> 110,0.08
30 ==> 102,0.08
30 ==> 1,0.08
108 ==> 86,0.08
108 ==> 6,0.08
108 ==> 49,0.08
108 ==> 16,0.08
108 ==> 116,0.08
108 ==> 111,0.08
108 ==> 110,0.08
108 ==> 1,0.08
86 ==> 99,0.08
86 ==> 91,0.08
86 ==> 78,0.08
86 ==> 72,0.08
86 ==> 49,0.08
86 ==> 48,0.08
86 ==> 30,0.08
86 ==> 16,0.08
86 ==> 116,0.08
86 ==> 115,0.08
86 ==> 108,0.08
86 ==> 102,0.08
19 ==> 72,0.07
19 ==> 6,0.07
19 ==> 57,0.07
19 ==> 49,0.07
19 ==> 48,0.07
19 ==> 44,0.07
19 ==> 42,0.07
19 ==> 4,0.07
19 ==> 26,0.07
19 ==> 16,0.07
19 ==> 12,0.07
19 ==> 116,0.07
19 ==> 110,0.07
19 ==> 102,0.07
19 ==> 1,0.07
117 ==> 91,0.07
117 ==> 78,0.07
117 ==> 72,0.07
117 ==> 57,0.07
117 ==> 48,0.07
117 ==> 44,0.07
117 ==> 42,0.07
117 ==> 4,0.07
117 ==> 28,0.07
117 ==> 26,0.07
117 ==> 16,0.07
117 ==> 12,0.07
117 ==> 116,0.07
117 ==> 115,0.07
117 ==> 110,0.07
117 ==> 102,0.07
117 ==> 1,0.07
60 ==> 99,0.07
60 ==> 91,0.07
60 ==> 81,0.07
60 ==> 78,0.07
60 ==> 72,0.07
60 ==> 49,0.07
60 ==> 48,0.07
60 ==> 44,0.07
60 ==> 42,0.07
60 ==> 4,0.07
60 ==> 32,0.07
60 ==> 26,0.07
60 ==> 16,0.07
60 ==> 12,0.07
60 ==> 116,0.07
60 ==> 115,0.07
60 ==> 1,0.07
111 ==> 99,0.07
111 ==> 78,0.07
111 ==> 72,0.07
111 ==> 57,0.07
111 ==> 49,0.07
111 ==> 44,0.07
111 ==> 4,0.07
111 ==> 28,0.07
111 ==> 16,0.07
111 ==> 15,0.07
111 ==> 12,0.07
111 ==> 116,0.07
111 ==> 115,0.07
111 ==> 108,0.07
111 ==> 102,0.07
34 ==> 99,0.06
34 ==> 98,0.06
34 ==> 91,0.06
34 ==> 90,0.06
34 ==> 78,0.06
34 ==> 72,0.06
34 ==> 57,0.06
34 ==> 48,0.06
34 ==> 46,0.06
34 ==> 44,0.06
34 ==> 42,0.06
34 ==> 4,0.06
34 ==> 39,0.06
34 ==> 32,0.06
34 ==> 28,0.06
34 ==> 16,0.06
34 ==> 12,0.06
34 ==> 116,0.06
34 ==> 115,0.06
34 ==> 102,0.06
67 ==> 99,0.06
67 ==> 94,0.06
67 ==> 78,0.06
67 ==> 72,0.06
67 ==> 57,0.06
67 ==> 49,0.06
67 ==> 46,0.06
67 ==> 44,0.06
67 ==> 42,0.06
67 ==> 39,0.06
67 ==> 32,0.06
67 ==> 28,0.06
67 ==> 26,0.06
67 ==> 21,0.06
67 ==> 20,0.06
67 ==> 2,0.06
67 ==> 15,0.06
67 ==> 12,0.06
67 ==> 115,0.06
67 ==> 113,0.06
67 ==> 102,0.06
67 ==> 101,0.06
18 ==> 91,0.06
18 ==> 90,0.06
18 ==> 63,0.06
18 ==> 57,0.06
18 ==> 48,0.06
18 ==> 46,0.06
18 ==> 44,0.06
18 ==> 4,0.06
18 ==> 39,0.06
18 ==> 28,0.06
18 ==> 21,0.06
18 ==> 2,0.06
18 ==> 16,0.06
18 ==> 15,0.06
18 ==> 12,0.06
18 ==> 115,0.06
18 ==> 113,0.06
18 ==> 102,0.06
56 ==> 99,0.06
56 ==> 94,0.06
56 ==> 90,0.06
56 ==> 78,0.06
56 ==> 70,0.06
56 ==> 49,0.06
56 ==> 48,0.06
56 ==> 46,0.06
56 ==> 4,0.06
56 ==> 28,0.06
56 ==> 26,0.06
56 ==> 2,0.06
56 ==> 16,0.06
56 ==> 15,0.06
56 ==> 12,0.06
56 ==> 115,0.06
56 ==> 113,0.06
56 ==> 101,0.06
14 ==> 78,0.06
14 ==> 57,0.06
14 ==> 49,0.06
14 ==> 48,0.06
14 ==> 46,0.06
14 ==> 44,0.06
14 ==> 42,0.06
14 ==> 4,0.06
14 ==> 32,0.06
14 ==> 21,0.06
14 ==> 20,0.06
14 ==> 2,0.06
14 ==> 15,0.06
14 ==> 12,0.06
14 ==> 115,0.06
14 ==> 101,0.06
